# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-22 02:39:55 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08110000 Yegua Ck nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 08110000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    135366      00060        00001      140934         Discharge, cubic feet per second (Maximum)
#    135367      00060        00002      140934         Discharge, cubic feet per second (Minimum)
#    135368      00060        00003      140934         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	135366_00060_00001	135366_00060_00001_cd	135367_00060_00002	135367_00060_00002_cd	135368_00060_00003	135368_00060_00003_cd
USGS	08110000	1950-08-31					0.00	A
USGS	08110000	1950-09-01					0.00	A
USGS	08110000	1950-09-02					0.00	A
USGS	08110000	1950-09-03					0.00	A
USGS	08110000	1950-09-04					0.00	A
USGS	08110000	1950-09-05					15.0	A
USGS	08110000	1950-09-06					21.0	A
USGS	08110000	1950-09-07					8.10	A
USGS	08110000	1950-09-08					1.90	A
USGS	08110000	1950-09-09					0.90	A
USGS	08110000	1950-09-10					0.80	A
USGS	08110000	1950-09-11					28.0	A
USGS	08110000	1950-09-12					127	A
USGS	08110000	1950-09-13					80.0	A
USGS	08110000	1950-09-14					30.0	A
USGS	08110000	1950-09-15					10.0	A
USGS	08110000	1950-09-16					14.0	A
USGS	08110000	1950-09-17					178	A
USGS	08110000	1950-09-18					1510	A
USGS	08110000	1950-09-19					2500	A
USGS	08110000	1950-09-20					1070	A
USGS	08110000	1950-09-21					267	A
USGS	08110000	1950-09-22					146	A
USGS	08110000	1950-09-23					152	A
USGS	08110000	1950-09-24					102	A
USGS	08110000	1950-09-25					52.0	A
USGS	08110000	1950-09-26					30.0	A
USGS	08110000	1950-09-27					20.0	A
USGS	08110000	1950-09-28					14.0	A
USGS	08110000	1950-09-29					11.0	A
USGS	08110000	1950-09-30					8.70	A
USGS	08110000	1950-10-01					6.40	A
USGS	08110000	1950-10-02					4.80	A
USGS	08110000	1950-10-03					3.90	A
USGS	08110000	1950-10-04					2.90	A
USGS	08110000	1950-10-05					2.50	A
USGS	08110000	1950-10-06					2.20	A
USGS	08110000	1950-10-07					2.20	A
USGS	08110000	1950-10-08					2.00	A
USGS	08110000	1950-10-09					1.60	A
USGS	08110000	1950-10-10					1.40	A
USGS	08110000	1950-10-11					1.20	A
USGS	08110000	1950-10-12					1.20	A
USGS	08110000	1950-10-13					1.10	A
USGS	08110000	1950-10-14					1.00	A
USGS	08110000	1950-10-15					0.80	A
USGS	08110000	1950-10-16					0.70	A
USGS	08110000	1950-10-17					0.50	A
USGS	08110000	1950-10-18					0.40	A
USGS	08110000	1950-10-19					0.50	A
USGS	08110000	1950-10-20					0.50	A
USGS	08110000	1950-10-21					0.50	A
USGS	08110000	1950-10-22					0.50	A
USGS	08110000	1950-10-23					0.50	A
USGS	08110000	1950-10-24					0.40	A
USGS	08110000	1950-10-25					0.40	A
USGS	08110000	1950-10-26					0.30	A
USGS	08110000	1950-10-27					0.30	A
USGS	08110000	1950-10-28					0.20	A
USGS	08110000	1950-10-29					0.20	A
USGS	08110000	1950-10-30					0.20	A
USGS	08110000	1950-10-31					0.10	A
USGS	08110000	1950-11-01					0.10	A
USGS	08110000	1950-11-02					0.00	A
USGS	08110000	1950-11-03					0.10	A
USGS	08110000	1950-11-04					0.10	A
USGS	08110000	1950-11-05					0.00	A
USGS	08110000	1950-11-06					0.00	A
USGS	08110000	1950-11-07					0.00	A
USGS	08110000	1950-11-08					0.00	A
USGS	08110000	1950-11-09					0.00	A
USGS	08110000	1950-11-10					0.00	A
USGS	08110000	1950-11-11					0.00	A
USGS	08110000	1950-11-12					0.00	A
USGS	08110000	1950-11-13					0.00	A
USGS	08110000	1950-11-14					0.00	A
USGS	08110000	1950-11-15					0.00	A
USGS	08110000	1950-11-16					0.00	A
USGS	08110000	1950-11-17					0.00	A
USGS	08110000	1950-11-18					0.00	A
USGS	08110000	1950-11-19					0.00	A
USGS	08110000	1950-11-20					0.00	A
USGS	08110000	1950-11-21					0.00	A
USGS	08110000	1950-11-22					0.00	A
USGS	08110000	1950-11-23					0.00	A
USGS	08110000	1950-11-24					0.00	A
USGS	08110000	1950-11-25					0.00	A
USGS	08110000	1950-11-26					0.00	A
USGS	08110000	1950-11-27					0.00	A
USGS	08110000	1950-11-28					0.00	A
USGS	08110000	1950-11-29					0.00	A
USGS	08110000	1950-11-30					0.00	A
USGS	08110000	1950-12-01					0.00	A
USGS	08110000	1950-12-02					0.00	A
USGS	08110000	1950-12-03					0.00	A
USGS	08110000	1950-12-04					0.00	A
USGS	08110000	1950-12-05					0.00	A
USGS	08110000	1950-12-06					0.00	A
USGS	08110000	1950-12-07					0.00	A
USGS	08110000	1950-12-08					0.00	A
USGS	08110000	1950-12-09					0.00	A
USGS	08110000	1950-12-10					0.00	A
USGS	08110000	1950-12-11					0.00	A
USGS	08110000	1950-12-12					0.00	A
USGS	08110000	1950-12-13					0.00	A
USGS	08110000	1950-12-14					0.00	A
USGS	08110000	1950-12-15					0.00	A
USGS	08110000	1950-12-16					0.00	A
USGS	08110000	1950-12-17					0.00	A
USGS	08110000	1950-12-18					0.00	A
USGS	08110000	1950-12-19					0.00	A
USGS	08110000	1950-12-20					0.00	A
USGS	08110000	1950-12-21					0.00	A
USGS	08110000	1950-12-22					0.10	A
USGS	08110000	1950-12-23					0.10	A
USGS	08110000	1950-12-24					0.10	A
USGS	08110000	1950-12-25					0.20	A
USGS	08110000	1950-12-26					0.20	A
USGS	08110000	1950-12-27					0.20	A
USGS	08110000	1950-12-28					0.20	A
USGS	08110000	1950-12-29					0.20	A
USGS	08110000	1950-12-30					0.20	A
USGS	08110000	1950-12-31					0.20	A
USGS	08110000	1951-01-01					0.20	A
USGS	08110000	1951-01-02					0.20	A
USGS	08110000	1951-01-03					0.20	A
USGS	08110000	1951-01-04					0.20	A
USGS	08110000	1951-01-05					0.20	A
USGS	08110000	1951-01-06					0.20	A
USGS	08110000	1951-01-07					0.20	A
USGS	08110000	1951-01-08					0.20	A
USGS	08110000	1951-01-09					0.20	A
USGS	08110000	1951-01-10					0.20	A
USGS	08110000	1951-01-11					0.20	A
USGS	08110000	1951-01-12					0.30	A
USGS	08110000	1951-01-13					0.30	A
USGS	08110000	1951-01-14					0.30	A
USGS	08110000	1951-01-15					0.30	A
USGS	08110000	1951-01-16					0.30	A
USGS	08110000	1951-01-17					0.30	A
USGS	08110000	1951-01-18					0.30	A
USGS	08110000	1951-01-19					0.30	A
USGS	08110000	1951-01-20					0.30	A
USGS	08110000	1951-01-21					0.30	A
USGS	08110000	1951-01-22					0.30	A
USGS	08110000	1951-01-23					0.30	A
USGS	08110000	1951-01-24					0.20	A
USGS	08110000	1951-01-25					0.20	A
USGS	08110000	1951-01-26					0.20	A
USGS	08110000	1951-01-27					0.20	A
USGS	08110000	1951-01-28					0.10	A
USGS	08110000	1951-01-29					0.10	A
USGS	08110000	1951-01-30					0.10	A
USGS	08110000	1951-01-31					0.10	A
USGS	08110000	1951-02-01					0.10	A
USGS	08110000	1951-02-02					0.10	A
USGS	08110000	1951-02-03					0.20	A
USGS	08110000	1951-02-04					0.20	A
USGS	08110000	1951-02-05					0.30	A
USGS	08110000	1951-02-06					0.30	A
USGS	08110000	1951-02-07					0.30	A
USGS	08110000	1951-02-08					0.20	A
USGS	08110000	1951-02-09					0.20	A
USGS	08110000	1951-02-10					0.20	A
USGS	08110000	1951-02-11					0.20	A
USGS	08110000	1951-02-12					0.20	A
USGS	08110000	1951-02-13					0.20	A
USGS	08110000	1951-02-14					0.40	A
USGS	08110000	1951-02-15					0.90	A
USGS	08110000	1951-02-16					1.10	A
USGS	08110000	1951-02-17					1.00	A
USGS	08110000	1951-02-18					1.70	A
USGS	08110000	1951-02-19					3.00	A
USGS	08110000	1951-02-20					4.50	A
USGS	08110000	1951-02-21					6.20	A
USGS	08110000	1951-02-22					4.80	A
USGS	08110000	1951-02-23					6.80	A
USGS	08110000	1951-02-24					17.0	A
USGS	08110000	1951-02-25					20.0	A
USGS	08110000	1951-02-26					14.0	A
USGS	08110000	1951-02-27					9.60	A
USGS	08110000	1951-02-28					5.90	A
USGS	08110000	1951-03-01					3.90	A
USGS	08110000	1951-03-02					2.60	A
USGS	08110000	1951-03-03					2.00	A
USGS	08110000	1951-03-04					1.60	A
USGS	08110000	1951-03-05					1.40	A
USGS	08110000	1951-03-06					1.30	A
USGS	08110000	1951-03-07					1.20	A
USGS	08110000	1951-03-08					1.00	A
USGS	08110000	1951-03-09					1.00	A
USGS	08110000	1951-03-10					1.00	A
USGS	08110000	1951-03-11					1.00	A
USGS	08110000	1951-03-12					1.20	A
USGS	08110000	1951-03-13					1.20	A
USGS	08110000	1951-03-14					1.10	A
USGS	08110000	1951-03-15					1.00	A
USGS	08110000	1951-03-16					1.10	A
USGS	08110000	1951-03-17					1.30	A
USGS	08110000	1951-03-18					1.40	A
USGS	08110000	1951-03-19					1.40	A
USGS	08110000	1951-03-20					1.30	A
USGS	08110000	1951-03-21					1.40	A
USGS	08110000	1951-03-22					1.60	A
USGS	08110000	1951-03-23					1.40	A
USGS	08110000	1951-03-24					1.20	A
USGS	08110000	1951-03-25					1.20	A
USGS	08110000	1951-03-26					1.50	A
USGS	08110000	1951-03-27					29.0	A
USGS	08110000	1951-03-28					441	A
USGS	08110000	1951-03-29					722	A
USGS	08110000	1951-03-30					638	A
USGS	08110000	1951-03-31					456	A
USGS	08110000	1951-04-01					302	A
USGS	08110000	1951-04-02					291	A
USGS	08110000	1951-04-03					255	A
USGS	08110000	1951-04-04					178	A
USGS	08110000	1951-04-05					88.0	A
USGS	08110000	1951-04-06					50.0	A
USGS	08110000	1951-04-07					36.0	A
USGS	08110000	1951-04-08					28.0	A
USGS	08110000	1951-04-09					21.0	A
USGS	08110000	1951-04-10					16.0	A
USGS	08110000	1951-04-11					12.0	A
USGS	08110000	1951-04-12					9.80	A
USGS	08110000	1951-04-13					7.60	A
USGS	08110000	1951-04-14					6.20	A
USGS	08110000	1951-04-15					5.60	A
USGS	08110000	1951-04-16					4.70	A
USGS	08110000	1951-04-17					4.10	A
USGS	08110000	1951-04-18					3.50	A
USGS	08110000	1951-04-19					3.20	A
USGS	08110000	1951-04-20					3.00	A
USGS	08110000	1951-04-21					2.90	A
USGS	08110000	1951-04-22					2.70	A
USGS	08110000	1951-04-23					2.60	A
USGS	08110000	1951-04-24					2.60	A
USGS	08110000	1951-04-25					2.40	A
USGS	08110000	1951-04-26					2.10	A
USGS	08110000	1951-04-27					2.00	A
USGS	08110000	1951-04-28					2.00	A
USGS	08110000	1951-04-29					1.90	A
USGS	08110000	1951-04-30					1.90	A
USGS	08110000	1951-05-01					2.00	A
USGS	08110000	1951-05-02					2.30	A
USGS	08110000	1951-05-03					29.0	A
USGS	08110000	1951-05-04					16.0	A
USGS	08110000	1951-05-05					5.90	A
USGS	08110000	1951-05-06					3.10	A
USGS	08110000	1951-05-07					1.80	A
USGS	08110000	1951-05-08					1.20	A
USGS	08110000	1951-05-09					1.00	A
USGS	08110000	1951-05-10					1.00	A
USGS	08110000	1951-05-11					1.60	A
USGS	08110000	1951-05-12					1.80	A
USGS	08110000	1951-05-13					2.60	A
USGS	08110000	1951-05-14					2.50	A
USGS	08110000	1951-05-15					1.90	A
USGS	08110000	1951-05-16					8.10	A
USGS	08110000	1951-05-17					51.0	A
USGS	08110000	1951-05-18					16.0	A
USGS	08110000	1951-05-19					8.30	A
USGS	08110000	1951-05-20					11.0	A
USGS	08110000	1951-05-21					17.0	A
USGS	08110000	1951-05-22					13.0	A
USGS	08110000	1951-05-23					7.00	A
USGS	08110000	1951-05-24					3.90	A
USGS	08110000	1951-05-25					3.20	A
USGS	08110000	1951-05-26					3.00	A
USGS	08110000	1951-05-27					40.0	A
USGS	08110000	1951-05-28					32.0	A
USGS	08110000	1951-05-29					15.0	A
USGS	08110000	1951-05-30					5.40	A
USGS	08110000	1951-05-31					2.20	A
USGS	08110000	1951-06-01					1.40	A
USGS	08110000	1951-06-02					0.90	A
USGS	08110000	1951-06-03					0.80	A
USGS	08110000	1951-06-04					6.90	A
USGS	08110000	1951-06-05					144	A
USGS	08110000	1951-06-06					246	A
USGS	08110000	1951-06-07					126	A
USGS	08110000	1951-06-08					76.0	A
USGS	08110000	1951-06-09					88.0	A
USGS	08110000	1951-06-10					64.0	A
USGS	08110000	1951-06-11					34.0	A
USGS	08110000	1951-06-12					19.0	A
USGS	08110000	1951-06-13					10.0	A
USGS	08110000	1951-06-14					6.20	A
USGS	08110000	1951-06-15					4.20	A
USGS	08110000	1951-06-16					3.70	A
USGS	08110000	1951-06-17					3.00	A
USGS	08110000	1951-06-18					2.40	A
USGS	08110000	1951-06-19					2.10	A
USGS	08110000	1951-06-20					1.60	A
USGS	08110000	1951-06-21					1.20	A
USGS	08110000	1951-06-22					0.80	A
USGS	08110000	1951-06-23					0.60	A
USGS	08110000	1951-06-24					0.40	A
USGS	08110000	1951-06-25					0.30	A
USGS	08110000	1951-06-26					0.20	A
USGS	08110000	1951-06-27					0.10	A
USGS	08110000	1951-06-28					0.00	A
USGS	08110000	1951-06-29					0.00	A
USGS	08110000	1951-06-30					0.00	A
USGS	08110000	1951-07-01					0.00	A
USGS	08110000	1951-07-02					0.00	A
USGS	08110000	1951-07-03					0.00	A
USGS	08110000	1951-07-04					0.00	A
USGS	08110000	1951-07-05					0.00	A
USGS	08110000	1951-07-06					0.00	A
USGS	08110000	1951-07-07					0.00	A
USGS	08110000	1951-07-08					0.00	A
USGS	08110000	1951-07-09					0.00	A
USGS	08110000	1951-07-10					0.00	A
USGS	08110000	1951-07-11					0.00	A
USGS	08110000	1951-07-12					0.00	A
USGS	08110000	1951-07-13					0.00	A
USGS	08110000	1951-07-14					0.00	A
USGS	08110000	1951-07-15					0.00	A
USGS	08110000	1951-07-16					0.00	A
USGS	08110000	1951-07-17					0.00	A
USGS	08110000	1951-07-18					0.00	A
USGS	08110000	1951-07-19					0.00	A
USGS	08110000	1951-07-20					0.00	A
USGS	08110000	1951-07-21					0.00	A
USGS	08110000	1951-07-22					0.00	A
USGS	08110000	1951-07-23					0.00	A
USGS	08110000	1951-07-24					0.00	A
USGS	08110000	1951-07-25					0.00	A
USGS	08110000	1951-07-26					0.00	A
USGS	08110000	1951-07-27					0.00	A
USGS	08110000	1951-07-28					0.00	A
USGS	08110000	1951-07-29					0.00	A
USGS	08110000	1951-07-30					0.00	A
USGS	08110000	1951-07-31					0.00	A
USGS	08110000	1951-08-01					0.00	A
USGS	08110000	1951-08-02					0.00	A
USGS	08110000	1951-08-03					0.00	A
USGS	08110000	1951-08-04					0.00	A
USGS	08110000	1951-08-05					0.00	A
USGS	08110000	1951-08-06					0.00	A
USGS	08110000	1951-08-07					0.00	A
USGS	08110000	1951-08-08					0.00	A
USGS	08110000	1951-08-09					0.00	A
USGS	08110000	1951-08-10					0.00	A
USGS	08110000	1951-08-11					0.00	A
USGS	08110000	1951-08-12					0.00	A
USGS	08110000	1951-08-13					0.00	A
USGS	08110000	1951-08-14					0.00	A
USGS	08110000	1951-08-15					0.00	A
USGS	08110000	1951-08-16					0.00	A
USGS	08110000	1951-08-17					0.00	A
USGS	08110000	1951-08-18					0.00	A
USGS	08110000	1951-08-19					0.00	A
USGS	08110000	1951-08-20					0.00	A
USGS	08110000	1951-08-21					0.00	A
USGS	08110000	1951-08-22					0.00	A
USGS	08110000	1951-08-23					0.00	A
USGS	08110000	1951-08-24					0.00	A
USGS	08110000	1951-08-25					0.00	A
USGS	08110000	1951-08-26					0.00	A
USGS	08110000	1951-08-27					0.00	A
USGS	08110000	1951-08-28					0.00	A
USGS	08110000	1951-08-29					0.00	A
USGS	08110000	1951-08-30					0.00	A
USGS	08110000	1951-08-31					0.00	A
USGS	08110000	1951-09-01					0.00	A
USGS	08110000	1951-09-02					0.00	A
USGS	08110000	1951-09-03					0.00	A
USGS	08110000	1951-09-04					0.00	A
USGS	08110000	1951-09-05					0.00	A
USGS	08110000	1951-09-06					0.00	A
USGS	08110000	1951-09-07					0.00	A
USGS	08110000	1951-09-08					0.00	A
USGS	08110000	1951-09-09					0.00	A
USGS	08110000	1951-09-10					0.00	A
USGS	08110000	1951-09-11					0.00	A
USGS	08110000	1951-09-12					0.00	A
USGS	08110000	1951-09-13					0.00	A
USGS	08110000	1951-09-14					0.00	A
USGS	08110000	1951-09-15					0.00	A
USGS	08110000	1951-09-16					1.30	A
USGS	08110000	1951-09-17					2.20	A
USGS	08110000	1951-09-18					1.20	A
USGS	08110000	1951-09-19					0.70	A
USGS	08110000	1951-09-20					0.30	A
USGS	08110000	1951-09-21					0.20	A
USGS	08110000	1951-09-22					0.10	A
USGS	08110000	1951-09-23					0.00	A
USGS	08110000	1951-09-24					0.00	A
USGS	08110000	1951-09-25					0.40	A
USGS	08110000	1951-09-26					24.0	A
USGS	08110000	1951-09-27					21.0	A
USGS	08110000	1951-09-28					6.80	A
USGS	08110000	1951-09-29					1.60	A
USGS	08110000	1951-09-30					0.50	A
USGS	08110000	1951-10-01					0.20	A
USGS	08110000	1951-10-02					0.00	A
USGS	08110000	1951-10-03					0.10	A
USGS	08110000	1951-10-04					0.20	A
USGS	08110000	1951-10-05					0.10	A
USGS	08110000	1951-10-06					0.00	A
USGS	08110000	1951-10-07					0.00	A
USGS	08110000	1951-10-08					0.00	A
USGS	08110000	1951-10-09					0.00	A
USGS	08110000	1951-10-10					0.00	A
USGS	08110000	1951-10-11					0.00	A
USGS	08110000	1951-10-12					0.00	A
USGS	08110000	1951-10-13					0.00	A
USGS	08110000	1951-10-14					0.00	A
USGS	08110000	1951-10-15					0.00	A
USGS	08110000	1951-10-16					0.00	A
USGS	08110000	1951-10-17					0.00	A
USGS	08110000	1951-10-18					0.00	A
USGS	08110000	1951-10-19					0.00	A
USGS	08110000	1951-10-20					0.00	A
USGS	08110000	1951-10-21					0.00	A
USGS	08110000	1951-10-22					0.00	A
USGS	08110000	1951-10-23					0.00	A
USGS	08110000	1951-10-24					0.00	A
USGS	08110000	1951-10-25					0.00	A
USGS	08110000	1951-10-26					0.00	A
USGS	08110000	1951-10-27					0.00	A
USGS	08110000	1951-10-28					0.00	A
USGS	08110000	1951-10-29					0.00	A
USGS	08110000	1951-10-30					0.00	A
USGS	08110000	1951-10-31					0.00	A
USGS	08110000	1951-11-01					0.00	A
USGS	08110000	1951-11-02					0.00	A
USGS	08110000	1951-11-03					0.00	A
USGS	08110000	1951-11-04					0.00	A
USGS	08110000	1951-11-05					0.00	A
USGS	08110000	1951-11-06					1.50	A
USGS	08110000	1951-11-07					15.0	A
USGS	08110000	1951-11-08					9.90	A
USGS	08110000	1951-11-09					3.60	A
USGS	08110000	1951-11-10					4.10	A
USGS	08110000	1951-11-11					3.10	A
USGS	08110000	1951-11-12					1.90	A
USGS	08110000	1951-11-13					1.60	A
USGS	08110000	1951-11-14					1.20	A
USGS	08110000	1951-11-15					0.90	A
USGS	08110000	1951-11-16					0.60	A
USGS	08110000	1951-11-17					0.30	A
USGS	08110000	1951-11-18					0.20	A
USGS	08110000	1951-11-19					0.10	A
USGS	08110000	1951-11-20					0.00	A
USGS	08110000	1951-11-21					0.00	A
USGS	08110000	1951-11-22					0.00	A
USGS	08110000	1951-11-23					0.00	A
USGS	08110000	1951-11-24					0.00	A
USGS	08110000	1951-11-25					0.10	A
USGS	08110000	1951-11-26					0.90	A
USGS	08110000	1951-11-27					1.80	A
USGS	08110000	1951-11-28					0.90	A
USGS	08110000	1951-11-29					0.40	A
USGS	08110000	1951-11-30					0.20	A
USGS	08110000	1951-12-01					0.10	A
USGS	08110000	1951-12-02					0.00	A
USGS	08110000	1951-12-03					0.00	A
USGS	08110000	1951-12-04					0.00	A
USGS	08110000	1951-12-05					0.00	A
USGS	08110000	1951-12-06					0.00	A
USGS	08110000	1951-12-07					0.00	A
USGS	08110000	1951-12-08					0.00	A
USGS	08110000	1951-12-09					0.00	A
USGS	08110000	1951-12-10					0.00	A
USGS	08110000	1951-12-11					0.00	A
USGS	08110000	1951-12-12					0.00	A
USGS	08110000	1951-12-13					0.00	A
USGS	08110000	1951-12-14					0.00	A
USGS	08110000	1951-12-15					0.00	A
USGS	08110000	1951-12-16					0.00	A
USGS	08110000	1951-12-17					0.00	A
USGS	08110000	1951-12-18					0.00	A
USGS	08110000	1951-12-19					0.00	A
USGS	08110000	1951-12-20					0.00	A
USGS	08110000	1951-12-21					0.00	A
USGS	08110000	1951-12-22					0.00	A
USGS	08110000	1951-12-23					0.00	A
USGS	08110000	1951-12-24					0.00	A
USGS	08110000	1951-12-25					0.00	A
USGS	08110000	1951-12-26					0.00	A
USGS	08110000	1951-12-27					0.00	A
USGS	08110000	1951-12-28					0.00	A
USGS	08110000	1951-12-29					0.00	A
USGS	08110000	1951-12-30					0.00	A
USGS	08110000	1951-12-31					0.00	A
USGS	08110000	1952-01-01					0.00	A
USGS	08110000	1952-01-02					0.00	A
USGS	08110000	1952-01-03					0.00	A
USGS	08110000	1952-01-04					0.00	A
USGS	08110000	1952-01-05					0.00	A
USGS	08110000	1952-01-06					0.00	A
USGS	08110000	1952-01-07					0.00	A
USGS	08110000	1952-01-08					0.00	A
USGS	08110000	1952-01-09					0.00	A
USGS	08110000	1952-01-10					0.00	A
USGS	08110000	1952-01-11					0.00	A
USGS	08110000	1952-01-12					0.00	A
USGS	08110000	1952-01-13					0.00	A
USGS	08110000	1952-01-14					0.00	A
USGS	08110000	1952-01-15					0.00	A
USGS	08110000	1952-01-16					0.00	A
USGS	08110000	1952-01-17					0.00	A
USGS	08110000	1952-01-18					0.00	A
USGS	08110000	1952-01-19					0.00	A
USGS	08110000	1952-01-20					0.00	A
USGS	08110000	1952-01-21					0.00	A
USGS	08110000	1952-01-22					0.00	A
USGS	08110000	1952-01-23					0.00	A
USGS	08110000	1952-01-24					0.00	A
USGS	08110000	1952-01-25					0.00	A
USGS	08110000	1952-01-26					0.00	A
USGS	08110000	1952-01-27					0.00	A
USGS	08110000	1952-01-28					0.00	A
USGS	08110000	1952-01-29					0.00	A
USGS	08110000	1952-01-30					0.20	A
USGS	08110000	1952-01-31					0.20	A
USGS	08110000	1952-02-01					0.20	A
USGS	08110000	1952-02-02					0.20	A
USGS	08110000	1952-02-03					0.20	A
USGS	08110000	1952-02-04					0.50	A
USGS	08110000	1952-02-05					0.50	A
USGS	08110000	1952-02-06					0.30	A
USGS	08110000	1952-02-07					0.20	A
USGS	08110000	1952-02-08					0.10	A
USGS	08110000	1952-02-09					0.10	A
USGS	08110000	1952-02-10					0.00	A
USGS	08110000	1952-02-11					0.00	A
USGS	08110000	1952-02-12					0.00	A
USGS	08110000	1952-02-13					0.00	A
USGS	08110000	1952-02-14					0.00	A
USGS	08110000	1952-02-15					0.00	A
USGS	08110000	1952-02-16					0.00	A
USGS	08110000	1952-02-17					0.00	A
USGS	08110000	1952-02-18					0.00	A
USGS	08110000	1952-02-19					0.00	A
USGS	08110000	1952-02-20					71.0	A
USGS	08110000	1952-02-21					84.0	A
USGS	08110000	1952-02-22					28.0	A
USGS	08110000	1952-02-23					8.90	A
USGS	08110000	1952-02-24					4.20	A
USGS	08110000	1952-02-25					27.0	A
USGS	08110000	1952-02-26					110	A
USGS	08110000	1952-02-27					50.0	A
USGS	08110000	1952-02-28					35.0	A
USGS	08110000	1952-02-29					29.0	A
USGS	08110000	1952-03-01					13.0	A
USGS	08110000	1952-03-02					6.90	A
USGS	08110000	1952-03-03					6.20	A
USGS	08110000	1952-03-04					8.90	A
USGS	08110000	1952-03-05					6.90	A
USGS	08110000	1952-03-06					5.00	A
USGS	08110000	1952-03-07					3.70	A
USGS	08110000	1952-03-08					2.80	A
USGS	08110000	1952-03-09					2.10	A
USGS	08110000	1952-03-10					39.0	A
USGS	08110000	1952-03-11					76.0	A
USGS	08110000	1952-03-12					38.0	A
USGS	08110000	1952-03-13					13.0	A
USGS	08110000	1952-03-14					5.60	A
USGS	08110000	1952-03-15					3.10	A
USGS	08110000	1952-03-16					2.00	A
USGS	08110000	1952-03-17					1.40	A
USGS	08110000	1952-03-18					1.10	A
USGS	08110000	1952-03-19					0.90	A
USGS	08110000	1952-03-20					0.70	A
USGS	08110000	1952-03-21					0.90	A
USGS	08110000	1952-03-22					1.80	A
USGS	08110000	1952-03-23					1.80	A
USGS	08110000	1952-03-24					1.60	A
USGS	08110000	1952-03-25					1.40	A
USGS	08110000	1952-03-26					1.20	A
USGS	08110000	1952-03-27					1.00	A
USGS	08110000	1952-03-28					0.90	A
USGS	08110000	1952-03-29					0.80	A
USGS	08110000	1952-03-30					0.70	A
USGS	08110000	1952-03-31					0.70	A
USGS	08110000	1952-04-01					0.60	A
USGS	08110000	1952-04-02					0.50	A
USGS	08110000	1952-04-03					0.30	A
USGS	08110000	1952-04-04					0.30	A
USGS	08110000	1952-04-05					0.20	A
USGS	08110000	1952-04-06					0.20	A
USGS	08110000	1952-04-07					0.10	A
USGS	08110000	1952-04-08					0.00	A
USGS	08110000	1952-04-09					0.00	A
USGS	08110000	1952-04-10					1.20	A
USGS	08110000	1952-04-11					1.60	A
USGS	08110000	1952-04-12					125	A
USGS	08110000	1952-04-13					336	A
USGS	08110000	1952-04-14					326	A
USGS	08110000	1952-04-15					360	A
USGS	08110000	1952-04-16					216	A
USGS	08110000	1952-04-17					182	A
USGS	08110000	1952-04-18					164	A
USGS	08110000	1952-04-19					140	A
USGS	08110000	1952-04-20					75.0	A
USGS	08110000	1952-04-21					39.0	A
USGS	08110000	1952-04-22					38.0	A
USGS	08110000	1952-04-23					214	A
USGS	08110000	1952-04-24					166	A
USGS	08110000	1952-04-25					74.0	A
USGS	08110000	1952-04-26					62.0	A
USGS	08110000	1952-04-27					76.0	A
USGS	08110000	1952-04-28					84.0	A
USGS	08110000	1952-04-29					58.0	A
USGS	08110000	1952-04-30					33.0	A
USGS	08110000	1952-05-01					20.0	A
USGS	08110000	1952-05-02					14.0	A
USGS	08110000	1952-05-03					9.90	A
USGS	08110000	1952-05-04					7.70	A
USGS	08110000	1952-05-05					6.50	A
USGS	08110000	1952-05-06					8.20	A
USGS	08110000	1952-05-07					6.00	A
USGS	08110000	1952-05-08					5.00	A
USGS	08110000	1952-05-09					6.70	A
USGS	08110000	1952-05-10					6.40	A
USGS	08110000	1952-05-11					4.80	A
USGS	08110000	1952-05-12					3.90	A
USGS	08110000	1952-05-13					2.90	A
USGS	08110000	1952-05-14					2.40	A
USGS	08110000	1952-05-15					2.10	A
USGS	08110000	1952-05-16					1.70	A
USGS	08110000	1952-05-17					1.30	A
USGS	08110000	1952-05-18					37.0	A
USGS	08110000	1952-05-19					385	A
USGS	08110000	1952-05-20					560	A
USGS	08110000	1952-05-21					160	A
USGS	08110000	1952-05-22					36.0	A
USGS	08110000	1952-05-23					21.0	A
USGS	08110000	1952-05-24					1170	A
USGS	08110000	1952-05-25					1730	A
USGS	08110000	1952-05-26					1430	A
